text,label,label_name
"@kagune_kun despicable tweet, my liege",sarcastic,1
"twitter what is this garbage?
take it back please",not-sarcastic,0
seeing people post gofundmes simply so they can get their education breaks my heart,not-sarcastic,0
"@SenRickScott @marcorubio 
Doctors today are what first responders were after 9/11. They need our support, and Congress has to support doctors in the next coronavirus emergency funding bill by ending surprise medical bills with an independent dispute resolution system.",not-sarcastic,0
Is only 12 hours away from my first #raceforlife in memory of my grandma - Margaret Jackson who sadly passed away from cancer,not-sarcastic,0
"The Drake and Josh theme song, “I Found a Way”, is the best Nickelodeon TV theme song and that is a fact",not-sarcastic,0
America needs better sex and reproductive education!,not-sarcastic,0
"No offense, but I actually really enjoy seeing what music everyone is jamming to via social media. Keep doing that cause music is cool",not-sarcastic,0
Happy birthday to me!! I’m 30! 😭,sarcastic,1
"Currently reading a Beowulf translation by Maria Dahvana Headley, and the focus on the feminine and modern language has me captivated!",not-sarcastic,0
"@chrisrickett I suppose it won't harm his book sales either. It would be said in conversation with Madeley, perhaps it was a Freudian slip.",not-sarcastic,0
I LOVE LORDE GOODNIGHT,not-sarcastic,0
so pumped to see @MalBlum tonight ⚡️,not-sarcastic,0
"Do I draw Greyscale/Dragonsbayne stuff or do I try and get people to play Garticphone with me tonight? Decisions, decisions...",not-sarcastic,0
Has anyone written about the complexity of sick leave for the service/retail industry and how impossible it is not to screw over the other workers with it? does that make sense? I need an academic article on this with better words,not-sarcastic,0
Tchia is adorable and looks like a sleeper hit,not-sarcastic,0
1 in 1000 men will develop breast cancer in their lifetime. It has a higher mortality rate for men because they haven’t been taught the early signs and that they can get it too!! Breast cancer awareness isn’t just for women!!,not-sarcastic,0
If only people would care as much about poverty and social equality the way they do jumping up and down for Team Remain or Team Leave.,sarcastic,1
"Good morning to everyone again, except Eddie Reynoso, his lab rats &amp; whoever the fuck is letting Oscar Valdez fight after failing a drugs test - just because it would be bad for business.

Some things more important than money, but not in boxing - clearly.

❌💉",not-sarcastic,0
Someone tell me why I just tried to call someone on the calculator app and couldn’t figure out why it wasn’t working,not-sarcastic,0
In case nobody is watching the #MINNvsBAMA game Alabama only has 4 players to play with,not-sarcastic,0
Does anybody actually fucking like Priti Patel?,not-sarcastic,0
"...One of these is a massively expensive exercise in pushing the boundaries of what humans can achieve, and landing on Mars is also pretty neat!
This episode we're also tackling taking notes, reading new old comic books, and cheering on a rowing vet!",not-sarcastic,0
Xmas shopping all done thank god 😅,not-sarcastic,0
my subconscious just be pumping the most hurtful scenarios into my dreams and i for one do not appreciate it,not-sarcastic,0
Very exciting to see rapper @Santandave1 referencing Of Mice and Men on his verse 👏🏽😂 https://t.co/4onZzT8ze8,not-sarcastic,0
spent my entire lunch break defending trans rights to my boss and other execs so if anyone needs me I will be looking for a new job,not-sarcastic,0
Frankie is so lucky to have some amazing people in his life. Those that haven’t bothered  are missing out!,not-sarcastic,0
"Final: Red Sox lose to the Rays, 8-1. 

Less than 24 hours after scoring 20 runs — the Sox finish with just one run off of two hits.",not-sarcastic,0
Yesterday was my last shift in retail and it still doesn’t feel real,not-sarcastic,0
Hot dog eating contest as a form of assisted suicide,sarcastic,1
Happy birthday Kayleigh!!! Hope you have a great day ❤️🎉 @_kayleighope,not-sarcastic,0
My hot water heater is no longer hot watering. The Pilot light won’t light at all. The furnace kicks over so I’m getting gas in the house. I tried to clean the thermocouple with no luck. Do you have a favorite plumber I can call in the morning?,not-sarcastic,0
really not taking this 'university in lockdown' thing seriously,not-sarcastic,0
I still can’t believe England won the World Cup,sarcastic,1
@OfficialPLT I'd love to get some awesome activewear to go with my t-shirt and help me in my May challenge for @Shelter 😁🤞🏼 https://t.co/8NceX1fgTF,not-sarcastic,0
"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists?",sarcastic,1
"my mom just called the spatula, an “egg flipper”",not-sarcastic,0
I am so ridiculously proud of the job I do!💜,not-sarcastic,0
Quarentine would be so much better if I had a dog,not-sarcastic,0
just got grease on my fav pants right before work with no time to go home and change so now i just get to be sad for 8 hours in the pants that i ruined,not-sarcastic,0
I knew this year would b stressful but i didn't know it would b THIS STRESSFUL i am about to BREAK and january isnt even over yet,not-sarcastic,0
can’t believe I’m weighing up spending £12.50 on a hotel chocolate advent calendar for myself ... but the heart wants what it wants 😕,not-sarcastic,0
"Hearing I love you is nice and all, but has your SO ever told you to eat shit? 😍😍😍 ugh @samduhclam",sarcastic,1
"@JoeTalkShow @EdwardNorton Get ratioed, then tell us more about the ""hate-filled left,"" especially about how the Republicans and independents who voted for Biden are somehow part of that group 🤣",sarcastic,1
I miss y'all so much already 😭😭 i got nothing to do but swipe on bumble and try to get the dogs attention,not-sarcastic,0
i hate when that guy on tiktok is all “i uNdeRsTAnd iTs eASy tO keEp wAtChInG vIdEos..” LIKE BRO MIND YA BUSINESS,not-sarcastic,0
.@luka7doncic anyway you’d want to come to the Jazz?,not-sarcastic,0
there was a bee in my house yesterday and i haven’t seen it since i hope it died,not-sarcastic,0
"What's going on in #Bromley Town centre, alarms and sirens going off like mad",not-sarcastic,0
"Watched 127 hours... Kinda reminded me of this one time I got a bad splinter. Writing a book about it now, hit me up for an autographed copy",sarcastic,1
"Leave it to the nice people of Hutch to yell at me to ""eat shit"" while I run. Jokes on them, I do.",sarcastic,1
tbh do I even have to come out as gay I feel like my whole existence just speaks for itself,not-sarcastic,0
Definitely the best #WWERaw  match in a long ass time. Glad Damien Priest is getting some shine.,not-sarcastic,0
Michigan certified Biden; trump lost *again* in the PA courts and the official transition is finally going to begin - Happy Thanksgiving!,not-sarcastic,0
@frigamarrymepls @Reecee_yt I wholeheartedly agree. I really only liked the graphics. Nothing beats Luigi's Mansion 1,not-sarcastic,0
"It's over
The journey is finally over
Just beat FFXIII and thus have completed every main series base Final Fantasy, with the vast majority being done since Jan of this year (all but 1 and 15)

Hot Take: XIII is a very good game and y'all complain too much about the linearity.",not-sarcastic,0
"i love outerbanks, don’t get me wrong. but like why do they call him john b instead of just john. like the only reason someone needs to use their last initial is on the bachelor &amp; there’s multiple people with the same name? but there’s only one john &amp; they all know his last name?",not-sarcastic,0
"@NicelySpunch @Ayjchan @NateSilver538 Also, invitations to academic conferences are pretty much never viewed as COIs. Neither is having once co-authored a paper with someone who worked at a different place who worked with someone else.",not-sarcastic,0
"I’ve spent a thousand dollars in four days and the vet has given me an estimate that it will be an additional thousand over the next couple months for treatment 

Your generosity has been so helpful, I appreciate everyone who’s helped however they can!",not-sarcastic,0
Hailey convinced Tayler that putting a spoon in the microwave to scoop ice cream faster was a good idea,sarcastic,1
"woke up from a dream this morning that my high school best friend was pregnant. we don’t talk anymore. she posted an announcement this afternoon. oh august, you will be funnn ☁️∞🔮",not-sarcastic,0
just realised the first time I will listen to Red (taylor's version) will be on the way to printworks so I will literally be crying in the club,not-sarcastic,0
Got a strong urge to go down one of those pitch black tunnel slides and just vibe,not-sarcastic,0
anytime someone reposts joe rogan like he said something profound it’s an immediate unfollow for me,not-sarcastic,0
Today is another day where I haven't met Danny Devito and I am sad,not-sarcastic,0
if 2020 was a nose it’d be mine 🐦,sarcastic,1
"@chicagobullsbot Devon Dotson also got the qualifying offer, just hasn’t been signed yet unlike Javonte Green. So we’re most likely looking at two open roster spots left.",not-sarcastic,0
This is awkward... @hollywills is a Diet Coke ambassador 🤯. #ThisMorning,sarcastic,1
greatest british act of all time : one direction,not-sarcastic,0
wearing all manners of rings and chains bc i always have to be the sexiest person in the home depot,not-sarcastic,0
More Life to Me 😌🥳 #23,not-sarcastic,0
omg my ankle popped for the first time since i fell. it's a miracle 😩,not-sarcastic,0
My dream is to be left alone.,sarcastic,1
"looking at pre-pandemic photos and remembering that my life used to be deceptively interesting, a Sunday Mood",not-sarcastic,0
